,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
9316,,"24,40","69,62","Jardim Capela / MBoi Mirim : Unidade Básica de Saúde Jardim Acarati ( UBS ) (São Paulo , RM São Paulo)",,2000,"0,627","0,655","0,744","0,507","9,86","470,18"
9317,,"20,20","71,70","Jardim Capela / MBoi Mirim : Vila Calu / Rua Angelo Melo (São Paulo , RM São Paulo)",,2000,"0,658","0,683","0,778","0,535","9,80","561,06"
9318,,"20,20","71,70","Jardim Capela : Parque do Lago (São Paulo , RM São Paulo)",,2000,"0,658","0,683","0,778","0,535","9,80","561,06"
9319,,"26,80","68,50","Jardim Clímax (São Paulo , RM São Paulo)",,2000,"0,559","0,628","0,725","0,384","8,67","397,18"
9320,,"20,90","71,35","Jardim Coimbra (São Paulo , RM São Paulo)",,2000,"0,648","0,668","0,773","0,526","10,40","512,21"
9321,,"16,90","73,57","Jardim Coimbra : Centro Educacional Sesi (São Paulo , RM São Paulo)",,2000,"0,732","0,739","0,810","0,655","10,71","796,29"
9322,,"23,80","69,86","Jardim Coimbra : Conjunto Habitacional Cingapura Avenida Maraial (São Paulo , RM São Paulo)",,2000,"0,614","0,638","0,748","0,486","9,77","424,38"
9323,,"31,20","66,66","Jardim Coimbra : Escola Estadual Exercito Brasileiro (São Paulo , RM São Paulo)",,2000,"0,519","0,570","0,694","0,353","8,96","277,71"
9324,,"13,90","75,45","Jardim Coimbra : Escola Municipal de Educação Infantil Galileu Menon / Escola Estadual Professora Adalgisa Moreira Pires (São Paulo , RM São Paulo)",,2000,"0,793","0,792","0,841","0,749","11,49","1105,86"
9325,,"15,00","74,76","Jardim Colonial I (São Paulo , RM São Paulo)",,2000,"0,745","0,773","0,829","0,644","11,16","982,50"
9326,,"30,40","66,98","Jardim Colorado (São Paulo , RM São Paulo)",,2000,"0,527","0,594","0,700","0,353","8,36","323,29"
9327,,"17,70","73,11","Jardim Colorado : Biblioteca Pública Gilberto Freyre (São Paulo , RM São Paulo)",,2000,"0,703","0,727","0,802","0,596","10,55","739,50"
9328,,"18,80","72,45","Jardim Colorado : Condomínio Praça das Flores / Jardim Grimaldi (São Paulo , RM São Paulo)",,2000,"0,708","0,709","0,791","0,634","10,33","658,41"
9329,,--,--,"Jardim Colorado : Condomínio Residencial Parque Residencial Sapopemba / Rua Conceição da Boa Vista (São Paulo , RM São Paulo)",,2000,--,--,--,--,--,--
9330,,"13,90","75,45","Jardim Colorado : Contec / Rua Garcez do Nascimento (São Paulo , RM São Paulo)",,2000,"0,793","0,792","0,841","0,749","11,49","1105,86"
9331,,"18,50","72,62","Jardim Colorado : Escola Estadual Professora Julieta Terlizzi Bindo (São Paulo , RM São Paulo)",,2000,"0,687","0,713","0,794","0,572","9,75","676,43"
9332,,"22,30","70,61","Jardim Colorado : Maxxi Atacado (São Paulo , RM São Paulo)",,2000,"0,658","0,674","0,760","0,557","10,02","530,66"
9333,,--,--,"Jardim Colorado : Rua Santa Maria do Cambucá (São Paulo , RM São Paulo)",,2000,--,--,--,--,--,--
9334,,"24,70","69,46","Jardim Comercial : Condominio Parque dos Principes (São Paulo , RM São Paulo)",,2000,"0,639","0,651","0,741","0,540","10,75","460,00"
9335,,"11,20","77,33","Jardim Comercial III (São Paulo , RM São Paulo)",,2000,"0,821","0,890","0,872","0,712","10,55","2030,45"
9336,,"28,60","67,70","Jardim Comercial II / Jardim Comercial I (São Paulo , RM São Paulo)",,2000,"0,561","0,612","0,712","0,405","8,69","360,86"
9337,,"28,40","67,82","Jardim Comercial : Rua Luar do Sertão (São Paulo , RM São Paulo)",,2000,"0,558","0,617","0,714","0,394","8,61","372,05"
9338,,"27,10","68,35","Jardim Consórcio (São Paulo , RM São Paulo)",,2000,"0,566","0,609","0,723","0,411","8,91","353,06"
9339,,"27,10","68,38","Jardim Cotinha (São Paulo , RM São Paulo)",,2000,"0,637","0,627","0,723","0,570","10,44","394,87"
9340,,"30,40","66,98","Jardim DAbril (São Paulo , RM São Paulo)",,2000,"0,527","0,594","0,700","0,353","8,36","323,29"
9341,,"30,60","66,86","Jardim DAbril II (São Paulo , RM São Paulo)",,2000,"0,529","0,583","0,698","0,364","8,74","301,03"
9342,,"31,40","66,57","Jardim da Glória (São Paulo , RM São Paulo)",,2000,"0,479","0,556","0,693","0,285","7,66","255,24"
9343,,"10,50","77,88","Jardim Damasceno : 72º Delegacia de Polícia Civil / Escola Estadual Professora Luiza Salette Junca de Almeida (São Paulo , RM São Paulo)",,2000,"0,899","0,978","0,881","0,842","11,03","3515,81"
9344,,"20,40","71,61","Jardim Damasceno : Centro de Educação Infantil Isaura Ribeiro Martins (São Paulo , RM São Paulo)",,2000,"0,679","0,699","0,777","0,577","9,90","620,98"
9345,,"20,80","71,36","Jardim Damasceno : Espaço Gente Jovem Jardim Princesa / Polícia Militar de São Paulo (São Paulo , RM São Paulo)",,2000,"0,620","0,689","0,773","0,447","9,81","580,95"
9346,,"27,20","68,34","Jardim Damasceno / Vista Alegre (São Paulo , RM São Paulo)",,2000,"0,577","0,626","0,722","0,425","9,25","394,30"
9347,,"24,10","69,71","Jardim Damsceno : Condomínio Residencial das Camélias (São Paulo , RM São Paulo)",,2000,"0,585","0,632","0,745","0,425","9,83","407,74"
9348,,"18,70","72,53","Jardim da Previdência : Complexo Viário Maria Maluf / Rua Jean de la Herta / Rua Salvador Rosa (São Paulo , RM São Paulo)",,2000,"0,671","0,711","0,792","0,536","10,07","668,22"
9349,,"21,80","70,87","Jardim da Saúde / Jardim Previdência (São Paulo , RM São Paulo)",,2000,"0,649","0,682","0,765","0,523","10,05","557,02"
9350,,"10,90","77,62","Jardim Das Imbuias I (São Paulo , RM São Paulo)",,2000,"0,854","0,925","0,877","0,768","11,51","2522,12"
9351,,"29,90","67,18","Jardim Das Imbuias II (São Paulo , RM São Paulo)",,2000,"0,543","0,602","0,703","0,378","8,60","337,90"
9352,,"29,30","67,44","Jardim das Oliveiras : E.E. Antônio de Pádua Vieira (São Paulo , RM São Paulo)",,2000,"0,539","0,607","0,707","0,365","8,74","350,24"
9353,,"24,80","69,40","Jardim das Oliveiras : E.E. Professor João Batista Vilanova Artigas (São Paulo , RM São Paulo)",,2000,"0,646","0,650","0,740","0,561","10,21","455,42"
9354,,"25,10","69,26","Jardim Das Oliveiras : Escola Estadual Capitão Sérgio Paulo Muniz Pimenta (São Paulo , RM São Paulo)",,2000,"0,639","0,644","0,738","0,548","10,85","439,66"
9355,,"23,80","69,86","Jardim Das Oliveiras : Escola Estadual Francisco Parente (São Paulo , RM São Paulo)",,2000,"0,614","0,638","0,748","0,486","9,77","424,38"
9356,,"15,00","74,74","Jardim Das Oliveiras : Escola Estadual Professora Dulce Leite da Silva (São Paulo , RM São Paulo)",,2000,"0,784","0,772","0,829","0,753","11,52","974,09"
9357,,"19,70","71,97","Jardim Das Oliveiras : Escola Estadual Professor João Prado Margarido / Escola Estadual Jardim Das Oliveiras II (São Paulo , RM São Paulo)",,2000,"0,676","0,687","0,783","0,575","10,23","576,68"
9358,,"22,10","70,73","Jardim Das Oliveiras : Escola Municipal de Ensino Fundamental Professora Izabel Aparecida Cristovão da Luz (São Paulo , RM São Paulo)",,2000,"0,631","0,657","0,762","0,503","10,11","476,09"
9359,,"26,50","68,62","Jardim Das Oliveiras : Estação Jardim Romano (São Paulo , RM São Paulo)",,2000,"0,603","0,629","0,727","0,480","9,75","400,99"
9360,,"31,20","66,66","Jardim Das Oliveiras : Hospital Organização Social de Saude Santa Marcelina (São Paulo , RM São Paulo)",,2000,"0,519","0,570","0,694","0,353","8,96","277,71"
9361,,"23,60","69,96","Jardim das Oliveiras : Rua José Lemos Matos / Av.Bandeira de Goitacases (São Paulo , RM São Paulo)",,2000,"0,638","0,661","0,749","0,525","10,11","488,55"
9362,,"30,50","66,93","Jardim Das Pedras : Creche Jardim Paulistano (São Paulo , RM São Paulo)",,2000,"0,535","0,588","0,699","0,372","9,27","310,91"
9363,,"30,50","66,92","Jardim Das Pedras : Escola Municipal de Ensino Fundamental Jardim Fontalis / Escola Municipal de Ensino Fundamental Hipólito José da Costa / Escola Municipal de Educação Infantil Margareth de Fátima Marques de Azevedo (São Paulo , RM São Paulo)",,2000,"0,551","0,587","0,699","0,407","8,79","309,18"
9364,,"26,10","68,79","Jardim Das Pedras : Parque Estadual da Cantareira (São Paulo , RM São Paulo)",,2000,"0,601","0,635","0,730","0,468","9,45","414,86"
9365,,"18,10","72,85","Jardim das Pedras : Rua Talmom (São Paulo , RM São Paulo)",,2000,"0,671","0,713","0,798","0,532","10,60","676,46"
9366,,"31,20","66,66","Jardim Dona Sinhá (São Paulo , RM São Paulo)",,2000,"0,519","0,570","0,694","0,353","8,96","277,71"
9367,,"25,90","68,91","Jardim Eda (São Paulo , RM São Paulo)",,2000,"0,602","0,638","0,732","0,468","9,34","423,31"
9368,,"28,60","67,70","Jardim Eliane (São Paulo , RM São Paulo)",,2000,"0,561","0,612","0,712","0,405","8,69","360,86"
9369,,"30,50","66,91","Jardim Europa (São Paulo , RM São Paulo)",,2000,"0,543","0,587","0,699","0,391","9,12","308,59"
9370,,"9,60","78,60","Jardim Felicidade (São Paulo , RM São Paulo)",,2000,"0,920","1,000","0,893","0,872","12,14","6562,06"
9371,,"27,30","68,26","Jardim Guapira : Av. Antonello da Messina (São Paulo , RM São Paulo)",,2000,"0,573","0,626","0,721","0,417","9,19","393,53"
9372,,"14,20","75,23","Jardim Guapira : Betel Brasileiro Colegio (São Paulo , RM São Paulo)",,2000,"0,761","0,785","0,837","0,671","11,07","1056,57"
9373,,"18,10","72,85","Jardim Guapira : Cemitério do Tremembe (São Paulo , RM São Paulo)",,2000,"0,671","0,713","0,798","0,532","10,60","676,46"
9374,,"16,60","73,72","Jardim Guapira : Cemitério Parque Dos Pinheiros (São Paulo , RM São Paulo)",,2000,"0,707","0,744","0,812","0,584","10,10","822,13"
9375,,"23,80","69,86","Jardim Guapira : Centro Educacional Unificado / Ceu Jaçanã (São Paulo , RM São Paulo)",,2000,"0,608","0,634","0,748","0,473","9,83","413,86"
9376,,"28,60","67,70","Jardim Guapira : Condomínio Vila Mazzei (São Paulo , RM São Paulo)",,2000,"0,561","0,612","0,712","0,405","8,69","360,86"
9377,,"13,30","75,89","Jardim Guapira : Creche Lar Paraíso das Crianças (São Paulo , RM São Paulo)",,2000,"0,775","0,806","0,848","0,681","10,93","1208,35"
9378,,"31,20","66,66","Jardim Guapira : E.E. Ângelo Bortolo / E.M.E.I. Professora Eudóxia de Barros (São Paulo , RM São Paulo)",,2000,"0,519","0,570","0,694","0,353","8,96","277,71"
9379,,"12,60","76,38","Jardim Guapira : Escola Estadual Pedro Alexandrino / Escola Municipal de Educação Infantil Professor Taufik Daud Kurban (São Paulo , RM São Paulo)",,2000,"0,800","0,832","0,856","0,719","11,19","1416,14"
9380,,"14,20","75,23","Jardim Guapira : Escola Municipal de Educação Infantil Presidente Jânio Quadros / Centro de Educação Infantil Vereador Ermano Marchetti / Escola Municipal de Ensino Fundamental Marechal Rondon (São Paulo , RM São Paulo)",,2000,"0,761","0,785","0,837","0,671","11,07","1056,57"
9381,,"16,60","73,72","Jardim Guapira : Estádio Aníbal de Freitas (Jaçanã) (São Paulo , RM São Paulo)",,2000,"0,707","0,744","0,812","0,584","10,10","822,13"
9382,,"13,50","75,72","Jardim Guapira : Hospital Unidade Basica de Saude Jardim Apuana (São Paulo , RM São Paulo)",,2000,"0,775","0,798","0,845","0,690","11,25","1144,96"
9383,,"21,40","71,09","Jardim Guapira : Jardim felicidade / Rua da Fonte (São Paulo , RM São Paulo)",,2000,"0,651","0,687","0,768","0,522","9,85","576,44"
9384,,"29,70","67,27","Jardim Guapira : Jardim felicidade / Rua dos Pinheiros (São Paulo , RM São Paulo)",,2000,"0,560","0,603","0,705","0,414","8,32","340,67"
9385,,"30,50","66,92","Jardim Guapira : Mazzo Gimenez Colegio (São Paulo , RM São Paulo)",,2000,"0,551","0,587","0,699","0,407","8,79","309,18"
9386,,"13,50","75,72","Jardim Guapira : Nutricional II Centro de Recuperacao e Educacao Centro de Educação Infantil Indireta / Escola Estadual Professor Francisco Alves Mourao (São Paulo , RM São Paulo)",,2000,"0,775","0,798","0,845","0,690","11,25","1144,96"
9387,,"23,80","69,86","Jardim Guapira : Vila Mazzei (São Paulo , RM São Paulo)",,2000,"0,608","0,634","0,748","0,473","9,83","413,86"
9388,,"12,00","76,80","Jardim Guiomar (São Paulo , RM São Paulo)",,2000,"0,826","0,857","0,863","0,763","11,35","1661,46"
9389,,"30,50","66,91","Jardim Helena : Campo do Araguay F.C. (São Paulo , RM São Paulo)",,2000,"0,543","0,587","0,699","0,391","9,12","308,59"
9390,,"26,50","68,63","Jardim Helena : Escola Estadual Henrique Smith Bayma Doutor / Escola Estadual Mario Kozel Filho (São Paulo , RM São Paulo)",,2000,"0,566","0,608","0,727","0,410","9,06","352,58"
9391,,"25,40","69,12","Jardim Helena : Escola Estadual Professora Caetano Zamitti Mammana (São Paulo , RM São Paulo)",,2000,"0,620","0,640","0,735","0,506","10,06","429,20"
9392,,"23,00","70,28","Jardim Helena : Escola Estadual Professora Cristina de Castro Paes (São Paulo , RM São Paulo)",,2000,"0,653","0,667","0,755","0,554","9,97","507,67"
9393,,"30,30","67,02","Jardim Helena : Hospital Jardim Helena / Hospital de Clinicas Jardim Helena Ltda (São Paulo , RM São Paulo)",,2000,"0,552","0,596","0,700","0,403","8,94","326,48"
9394,,"18,90","72,40","Jardim Helena : Rua General Dalton Teixeira (São Paulo , RM São Paulo)",,2000,"0,702","0,708","0,790","0,619","10,51","654,83"
9395,,"30,30","67,02","Jardim Helena : Rua Kalil Mikail (São Paulo , RM São Paulo)",,2000,"0,552","0,596","0,700","0,403","8,94","326,48"
9396,,"30,50","66,91","Jardim Ibirabuera / Giovani Gronchi : Condominio Projeto das Américas (São Paulo , RM São Paulo)",,2000,"0,543","0,587","0,699","0,391","9,12","308,59"
9397,,"13,90","75,48","Jardim Ibirabuera / Giovani Gronchi : Condominio Vila das Cores (São Paulo , RM São Paulo)",,2000,"0,774","0,793","0,841","0,694","10,33","1111,36"
9398,,"10,60","77,82","Jardim Ibirabuera / Giovani Gronchi station : Condominio Açucena / Condominio Camelia (São Paulo , RM São Paulo)",,2000,"0,889","0,967","0,880","0,827","11,63","3280,08"
9399,,"13,40","75,81","Jardim Ibirabuera / Giovani Gronchi station : Condominio Rediencial Florida / Rua Amaro Velho (São Paulo , RM São Paulo)",,2000,"0,790","0,803","0,847","0,725","11,16","1181,37"
9400,,"13,40","75,81","Jardim Ibirabuera / Giovani Gronchi station : Condominio Residencial Flórida / Rua Felipe de Veras (São Paulo , RM São Paulo)",,2000,"0,790","0,803","0,847","0,725","11,16","1181,37"
9401,,"13,90","75,48","Jardim Ibirabuera / Karapitangui Praia Hotel : Conjunto Residencial Brasil / Residencia da Ilha (São Paulo , RM São Paulo)",,2000,"0,774","0,793","0,841","0,694","10,33","1111,36"
9402,,"13,40","75,81","Jardim Ibirabuera / Karapitangui Praia Hotel : Residencial Vera Cruz (São Paulo , RM São Paulo)",,2000,"0,790","0,803","0,847","0,725","11,16","1181,37"
9403,,"13,40","75,81","Jardim Ibirabuera / MBoi Mirim : Condominio Village Monte Carlo I e II (São Paulo , RM São Paulo)",,2000,"0,790","0,803","0,847","0,725","11,16","1181,37"
9404,,"15,60","74,39","Jardim Independência (São Paulo , RM São Paulo)",,2000,"0,736","0,763","0,823","0,635","10,32","923,82"
9405,,"31,10","66,70","Jardim Irene (São Paulo , RM São Paulo)",,2000,"0,519","0,572","0,695","0,352","8,29","281,16"
9406,,"23,30","70,13","Jardim Jaçanã (São Paulo , RM São Paulo)",,2000,"0,635","0,666","0,752","0,512","9,53","503,35"
9407,,"26,50","68,63","Jardim Jaqueline (São Paulo , RM São Paulo)",,2000,"0,566","0,608","0,727","0,410","9,06","352,58"
9408,,"29,70","67,24","Jardim João XXIII (São Paulo , RM São Paulo)",,2000,"0,529","0,603","0,704","0,348","8,63","340,30"
9409,,"13,10","75,98","Jardim João XXIII : Cantinho Feliz do Jardim Paulo Vi (São Paulo , RM São Paulo)",,2000,"0,778","0,810","0,850","0,685","10,86","1232,96"
9410,,"30,60","66,86","Jardim João XXIII : Centro de Educação Unificada Uirapuru (São Paulo , RM São Paulo)",,2000,"0,529","0,583","0,698","0,364","8,74","301,03"
9411,,"25,40","69,14","Jardim João XXIII : Creche Nossa Senhora de Nazare (São Paulo , RM São Paulo)",,2000,"0,608","0,641","0,736","0,477","9,35","432,08"
9412,,"17,40","73,26","Jardim João XXIII : Creche Sao Jose (São Paulo , RM São Paulo)",,2000,"0,720","0,734","0,804","0,633","10,79","768,49"
9413,,"26,20","68,75","Jardim João XXIII : Escola Estadual Joao XXIII (São Paulo , RM São Paulo)",,2000,"0,600","0,634","0,729","0,468","9,62","414,43"
9414,,"19,00","72,35","Jardim João XXIII : Escola Municipal de Educação Infantil Professora Carolina Ribeiro / Escola Municipal Educandario Dom Duarte (São Paulo , RM São Paulo)",,2000,"0,691","0,699","0,789","0,597","10,42","619,13"
9415,,"17,40","73,26","Jardim João XXIII : Escola Municipal de Ensino Fundamental Daisy Amadio Fujiwara / Escola Municipal Daisy Amadio Fujiwara (São Paulo , RM São Paulo)",,2000,"0,720","0,734","0,804","0,633","10,79","768,49"
9416,,"15,00","74,76","Jardim João XXIII : Jardim Amaralina (São Paulo , RM São Paulo)",,2000,"0,745","0,773","0,829","0,644","11,16","982,50"
9417,,"23,70","69,91","Jardim João XXIII : Rua Padre Pedro de Pedrosa (São Paulo , RM São Paulo)",,2000,"0,629","0,661","0,749","0,502","9,74","487,79"
9418,,"25,40","69,14","Jardim Jussara (São Paulo , RM São Paulo)",,2000,"0,608","0,641","0,736","0,477","9,35","432,08"
9419,,"12,40","76,52","Jardim Jussara : Escola da Vila (São Paulo , RM São Paulo)",,2000,"0,818","0,842","0,859","0,758","11,36","1509,30"
9420,,"19,00","72,35","Jardim Jussara : Faculdade de Educação e Ciências Gerenciais de São Paulo (São Paulo , RM São Paulo)",,2000,"0,691","0,699","0,789","0,597","10,42","619,13"
9421,,"14,20","75,25","Jardim Lageado (São Paulo , RM São Paulo)",,2000,"0,762","0,786","0,838","0,671","10,39","1062,34"
9422,,"31,20","66,66","Jardim Lilia (São Paulo , RM São Paulo)",,2000,"0,519","0,570","0,694","0,353","8,96","277,71"
9423,,"27,20","68,30","Jardim Marabá (São Paulo , RM São Paulo)",,2000,"0,575","0,618","0,722","0,427","9,42","374,28"
9424,,"31,10","66,70","Jardim Marajoara (São Paulo , RM São Paulo)",,2000,"0,519","0,572","0,695","0,352","8,29","281,16"
9425,,"10,60","77,85","Jardim Marajoara : Hospital Unidade Basica de Saude / Hospital VidaS (São Paulo , RM São Paulo)",,2000,"0,903","0,968","0,881","0,862","11,90","3297,02"
9426,,"14,00","75,39","Jardim Maria do Carmo : Centro de Educação Infantil Jardim Das Vertentes (São Paulo , RM São Paulo)",,2000,"0,777","0,791","0,840","0,706","11,08","1096,71"
9427,,"11,10","77,44","Jardim Maria do Carmo : Condomínio Residencial Belas Artes (São Paulo , RM São Paulo)",,2000,"0,859","0,904","0,874","0,801","11,60","2222,18"
9428,,"12,40","76,52","Jardim Maria do Carmo : Escola Municipal de Ensino Medio Vianna Moog / Creche Sagrado Coracao de Jesus (São Paulo , RM São Paulo)",,2000,"0,818","0,842","0,859","0,758","11,36","1509,30"
9429,,"25,40","69,14","Jardim Maria do Carmo : Hospital Unidade Basica de Saude Jardim Jaqueline (São Paulo , RM São Paulo)",,2000,"0,608","0,641","0,736","0,477","9,35","432,08"
9430,,"13,50","75,75","Jardim Maria do Carmo : Jardim das Vertentes (São Paulo , RM São Paulo)",,2000,"0,781","0,801","0,846","0,702","11,68","1166,67"
9431,,"17,20","73,40","Jardim Maristela II (São Paulo , RM São Paulo)",,2000,"0,709","0,738","0,807","0,599","9,98","788,22"
9432,,"23,60","69,99","Jardim Mendes Gaia I (São Paulo , RM São Paulo)",,2000,"0,613","0,638","0,750","0,482","9,78","425,09"
